CENTROID_ID,NEAREST_CENTROIDS_DISTANCE,PULocationID,BinNum,duration,num_trips
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3276802293278576""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7391564516961087""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.7452190289477327""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.3935914560014435""
  }]
}",236,8,7.41902834,494
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.97445328356840921""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.1383790542749448""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.7054496978589426""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6063805625934666""
  }]
}",152,5,22.63636364,33
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.711401612119663""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2593393872043468""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2471934708181696""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5597091209475789""
  }]
}",79,9,26.19444444,180
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.24429465855628413""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.9163204523439781""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1045045134537248""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6485723574282822""
  }]
}",4,3,16.7,30
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.40702026247424228""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.783467111081199""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.111614641810966""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.630931182427414""
  }]
}",68,3,18.04081633,49
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.680013723316464""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8722642375137872""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6932768815763661""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6055661630602334""
  }]
}",246,9,31.23651452,241
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.635972920339634""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0795848823170333""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.3732845154679527""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.39664815286488""
  }]
}",238,10,11.65864333,457
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.56146450780949075""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7764668775127785""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1126423727836583""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6754007725202928""
  }]
}",113,5,28.22222222,27
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.31907569076875891""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.81140761140508""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.8538959108262194""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5198981159149074""
  }]
}",41,4,15.875,176
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.80333936780687232""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.4992303913551985""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1842056260351543""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.66210309311105""
  }]
}",13,3,21.2,10
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.91004409407119136""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1041741556972067""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.7742263931095437""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5548453107749225""
  }]
}",140,4,7.974264706,272
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.37148698428800936""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0203553778305761""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0673103774562125""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.2017439909006633""
  }]
}",161,10,15.04705882,680
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.83210774729068349""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7430187039456126""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.4586410470191451""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7027034463184023""
  }]
}",261,2,21,5
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.806330962428826""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.0530422381077591""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7839967462463657""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5490854918210317""
  }]
}",230,8,23.14754098,122
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2618807533464393""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.6967407149392755""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.3704847682137795""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.9177144187460957""
  }]
}",261,9,37.87931034,58
3,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""1.6906617470027119""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""9.7635317541384214""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""10.021281342473458""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""10.070596434118634""
  }]
}",263,10,18.56047774,13815
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.22569995217353639""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.022907354373721""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3163131883459713""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6838092199898167""
  }]
}",186,7,30.83783784,74
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.0634051032619938""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.1689708401863863""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.0309259609466412""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6178039322249891""
  }]
}",116,4,23.85714286,56
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.437327483922073""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7636748131778017""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1162575266390715""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6598872649832064""
  }]
}",211,3,18.25,8
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.60850092144105417""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.9586409184445646""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6555736123114744""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7571216470465316""
  }]
}",202,12,18.8,5
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1165346382634831""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4863540268384887""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.9157813301295041""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4811341449989541""
  }]
}",237,11,7.930041152,486
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.81929146952835219""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.1729202511247159""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2754402471181367""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5666989900981214""
  }]
}",87,10,23.06547619,168
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.2965976179984377""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.2562735939542917""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.3994489225759015""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.66738221486048""
  }]
}",164,2,15.05714286,70
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2035669789398502""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.6678914036354486""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.59894981352173""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.3423681744945313""
  }]
}",75,8,8.630885122,531
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.2631045156639239""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.9574211866827449""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3286686105216954""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6819191908106728""
  }]
}",224,11,16.63265306,49
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.53377946264888976""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0790631804029922""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6268422500532393""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7001876989453244""
  }]
}",50,12,17.38202247,89
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.86877307300164464""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.3665121953177151""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.8825534806379545""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.719232105842595""
  }]
}",229,3,7.87804878,82
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.202895034009738""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4082832486337435""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.8198770918050449""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6833991907277515""
  }]
}",211,11,27.64925373,134
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.63743478525443786""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4354736586474652""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3666791622539272""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5970349719644439""
  }]
}",100,9,27.64968153,157
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3973651351186158""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3458682481459032""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.096239122185636""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6623633973691465""
  }]
}",262,10,5.414342629,251
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.7635458717700645""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.14333944176499""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.694423093691098""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.670864445090519""
  }]
}",87,1,18.75,112
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.3308057847028163""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7803643691772388""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3628400839508239""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.580302290302269""
  }]
}",50,11,18.49189189,185
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.9196144793614317""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1725476927737724""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.6531333868445319""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7857961174205""
  }]
}",120,4,32,3
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.74504767355631751""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2225754912472186""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2408012905414427""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5952679669693417""
  }]
}",244,10,22.44262295,122
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.95174506887537358""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.258713589079379""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5048389457143134""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6476061792918983""
  }]
}",144,10,26.56603774,106
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.57743597169773708""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7143988865362643""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.0678425171012575""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6697629696296765""
  }]
}",127,5,27.69565217,23
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.39839958555856114""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7930481750962413""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1122054398605767""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.65326487548494""
  }]
}",100,3,17.94444444,18
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.78532805949219842""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.1846732385631751""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.5965536047913833""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.38880318331636""
  }]
}",161,8,20.06769231,325
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.91773556396348732""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.94783383004375343""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0370015390577172""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5201195826044955""
  }]
}",48,9,23.30051813,193
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.50022963888326255""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.3085736245479858""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3265590203728426""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.735976450983836""
  }]
}",194,11,13.25,8
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.35308006467778541""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5181104216862495""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1050970228455554""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.521962732424484""
  }]
}",50,10,19.31904762,210
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.80083845955795352""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.3435238207687989""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4740738521103249""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5527671326706951""
  }]
}",244,6,23.01010101,99
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.57008093797739667""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0152393042391812""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.640495765418386""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.743695936757808""
  }]
}",224,12,18.12,25
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.28460411907227978""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.0832262526669436""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0839885674344569""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6928610656027772""
  }]
}",100,6,29.94117647,34
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.781791633067636""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3521303553504866""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""3.3828396742340683""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.9221673215245474""
  }]
}",128,1,33,1
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.72897703801494784""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5496229918711693""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1657217451872754""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.66365783284661""
  }]
}",202,3,20.6,5
3,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""1.8230906150928119""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""10.10184825958464""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""10.297162173412474""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""10.347587135282767""
  }]
}",263,9,20.19786921,14267
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.214656193323487""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.2954661433863028""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.33967445033181""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.383823242060549""
  }]
}",74,7,10.47688564,411
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.15156754342776113""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1344161819218623""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.2252706793589714""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6789389212049581""
  }]
}",24,3,13.75,16
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.62139950610635752""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2245187827459496""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.881982002453467""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5213891275389511""
  }]
}",42,9,20.59064327,171
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.0129401066469756""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.2555004820079161""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.0742444452271638""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6579516584875318""
  }]
}",114,4,24.55555556,9
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.9063713445571896""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4544781764032466""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6241757146381945""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6936379199145222""
  }]
}",261,10,28.12162162,74
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.85281280163201034""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.2722247808392331""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.7787794482707""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6142918769632111""
  }]
}",87,5,23.85714286,35
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.61175387878242093""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.6539757542466644""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5234346234383072""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.66044468071167""
  }]
}",148,9,29.43243243,111
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.8270261047799472""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.4171640626098854""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""3.6672095364028161""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""9.1012890405170772""
  }]
}",153,4,42,2
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.49566704019990238""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.0543523147979945""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6020082477827517""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.75602175129727""
  }]
}",4,8,32.07692308,26
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.93002363914034492""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3386830528626841""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5500363579906247""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7176856519341275""
  }]
}",127,10,27.15789474,19
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.60030766291882443""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6401348131452245""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.138798168534024""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6552843886751489""
  }]
}",116,3,19.57142857,14
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.61261737338567268""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.6251618584727732""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.0051929409534268""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6640624186375579""
  }]
}",209,5,26.93333333,15
